intern_id,course_id,rating
171,C005,1
171,C003,1
171,C013,5
171,C014,5
171,C020,3
171,C021,2
172,C009,4
172,C017,3
172,C014,5
172,C002,5
172,C005,1
172,C023,5
172,C024,2
172,C029,5
172,C020,5
172,C003,4
172,C026,2
172,C022,3
172,C019,3
173,C010,2
173,C016,2
173,C027,4
173,C018,3
173,C025,2
173,C024,2
173,C028,4
173,C001,5
173,C029,2
173,C019,3
173,C020,2
173,C005,4
173,C008,2
173,C003,3
173,C015,5
174,C011,5
174,C003,2
174,C018,5
174,C004,4
174,C014,3
174,C006,3
174,C028,2
174,C013,3
174,C030,2
174,C008,4
174,C016,5
174,C012,1
174,C026,3
174,C007,4
175,C001,4
175,C012,5
175,C027,5
175,C029,2
175,C005,1
175,C004,5
175,C009,5
175,C013,4
175,C006,5
175,C002,5
176,C020,3
176,C014,4
176,C021,5
176,C011,3
176,C010,1
176,C016,4
176,C005,5
176,C008,4
176,C027,2
176,C028,1
176,C024,3
176,C026,5
176,C012,3
177,C029,5
177,C027,4
177,C008,4
177,C023,5
177,C022,5
177,C015,1
177,C021,4
177,C002,1
177,C012,4
177,C001,3
177,C004,5
177,C024,5
177,C018,4
177,C007,5
178,C005,3
178,C001,4
178,C021,5
178,C025,3
178,C016,4
178,C029,4
178,C026,2
178,C015,5
178,C027,2
178,C011,5
179,C029,2
179,C016,4
179,C011,3
179,C021,3
179,C012,5
179,C014,1
179,C004,1
179,C015,2
180,C019,2
180,C007,5
180,C013,3
180,C018,5
180,C020,2
180,C009,5
180,C015,2
180,C029,5
180,C028,3
180,C010,5
181,C018,4
181,C019,2
181,C023,3
181,C012,2
181,C013,4
181,C009,5
181,C003,3
181,C004,4
181,C017,5
181,C002,5
181,C028,5
182,C016,5
182,C025,5
182,C028,4
182,C018,4
182,C007,1
182,C021,2
182,C029,5
182,C019,3
182,C023,2
182,C005,4
182,C008,3
182,C014,3
182,C017,3
182,C030,5
182,C024,4
183,C021,1
183,C026,4
183,C019,2
183,C014,2
183,C010,3
183,C015,5
183,C028,1
183,C030,1
183,C002,1
183,C017,3
183,C016,2
183,C003,5
183,C004,3
183,C007,5
183,C020,5
184,C016,5
184,C021,3
184,C003,2
184,C015,5
184,C028,5
184,C018,3
184,C030,3
184,C005,3
184,C022,5
184,C010,5
184,C004,4
184,C029,5
184,C008,3
184,C002,2
184,C011,2
185,C025,4
185,C012,5
185,C008,1
185,C027,2
185,C015,3
185,C030,5
185,C019,3
185,C011,5
185,C014,3
185,C028,3
185,C003,5
185,C007,1
186,C013,5
186,C003,2
186,C007,4
186,C023,1
186,C001,3
186,C016,2
186,C008,3
186,C009,5
186,C005,3
187,C022,2
187,C025,5
187,C001,3
187,C013,5
187,C020,3
187,C007,5
187,C009,4
187,C004,5
187,C023,5
187,C012,4
187,C019,5
187,C006,4
187,C010,4
187,C024,5
187,C026,2
188,C006,5
188,C016,2
188,C018,2
188,C019,4
188,C027,5
188,C015,3
188,C025,1
188,C007,3
188,C005,3
188,C013,4
188,C028,3
188,C014,1
188,C017,3
188,C012,4
188,C024,1
189,C026,5
189,C006,2
189,C025,1
189,C005,3
189,C027,5
189,C003,5
189,C011,5
189,C024,5
189,C022,3
189,C010,5
190,C010,5
190,C030,1
190,C005,1
190,C023,1
190,C013,2
190,C025,1
190,C012,3
190,C027,1
190,C024,1
190,C019,1
190,C020,1
190,C018,1
191,C004,3
191,C015,3
191,C029,5
191,C016,3
191,C002,4
191,C013,4
191,C003,3
191,C018,5
191,C009,5
191,C008,3
191,C027,5
192,C022,4
192,C001,4
192,C016,5
192,C008,5
192,C023,4
192,C004,1
192,C012,4
192,C019,4
192,C021,5
192,C015,3
192,C020,5
192,C003,3
192,C029,2
192,C010,2
193,C017,4
193,C018,5
193,C016,5
193,C021,5
193,C001,3
193,C011,4
193,C007,5
193,C008,3
193,C020,5
194,C030,5
194,C021,5
194,C006,4
194,C002,5
194,C013,4
194,C009,1
194,C024,1
194,C017,4
194,C025,2
194,C026,4
195,C019,5
195,C014,4
195,C012,2
195,C004,3
195,C010,5
195,C022,2
195,C016,5
195,C003,4
195,C005,1
195,C023,5
195,C001,4
195,C030,2
195,C013,4
195,C015,5
196,C027,4
196,C005,3
196,C008,3
196,C010,5
196,C023,4
196,C025,5
196,C013,5
196,C011,4
196,C030,5
197,C014,5
197,C013,5
197,C027,5
197,C002,3
197,C005,5
197,C017,5
197,C025,5
197,C015,3
197,C009,5
198,C025,1
198,C017,5
198,C014,3
198,C026,3
198,C029,5
198,C010,1
198,C019,3
198,C027,5
199,C025,5
199,C003,2
199,C021,4
199,C016,4
199,C011,1
199,C027,4
199,C029,5
199,C010,5
199,C006,5
199,C028,2
199,C023,4
199,C019,4
199,C018,5
199,C024,5
200,C030,3
200,C028,4
200,C025,4
200,C009,5
200,C029,5
200,C001,2
200,C018,2
200,C011,5
200,C010,5
201,C005,3
201,C008,2
201,C020,3
201,C018,2
201,C015,2
201,C016,2
201,C022,4
201,C004,5
201,C006,3
201,C001,5
201,C019,1
202,C023,5
202,C009,5
202,C015,3
202,C002,2
202,C003,5
202,C019,3
202,C008,4
202,C001,1
203,C023,4
203,C028,3
203,C013,5
203,C022,2
203,C005,3
203,C011,1
203,C030,5
203,C027,3
204,C004,4
204,C001,3
204,C016,3
204,C014,4
204,C017,2
204,C011,3
204,C010,5
204,C026,4
204,C015,2
204,C023,1
204,C002,3
205,C027,2
205,C020,4
205,C014,5
205,C012,4
205,C028,2
205,C018,4
205,C008,5
205,C029,3
206,C006,5
206,C013,5
206,C028,1
206,C012,5
206,C025,2
206,C011,5
206,C008,3
206,C017,3
206,C019,1
207,C012,4
207,C026,2
207,C003,1
207,C006,1
207,C002,3
207,C004,3
207,C008,4
207,C029,3
207,C001,1
208,C006,5
208,C005,5
208,C004,4
208,C003,5
208,C013,4
208,C030,3
208,C018,5
208,C017,4
208,C010,5
208,C019,5
208,C016,2
208,C002,4
209,C009,5
209,C023,3
209,C029,3
209,C027,3
209,C026,3
209,C022,1
209,C008,5
209,C030,1
209,C012,5
209,C014,4
209,C002,2
209,C005,5
209,C015,1
210,C004,5
210,C025,5
210,C027,3
210,C018,4
210,C005,2
210,C030,3
210,C017,4
210,C006,1
210,C009,1
210,C012,1
210,C001,4
210,C008,4
211,C007,5
211,C023,5
211,C021,5
211,C012,5
211,C009,4
211,C003,2
211,C010,5
211,C013,1
211,C015,1
211,C019,4
211,C011,5
211,C025,2
211,C029,5
211,C006,5
212,C026,4
212,C002,4
212,C016,5
212,C014,2
212,C029,5
212,C015,2
212,C004,5
212,C027,4
212,C007,2
212,C001,4
212,C010,3
212,C019,5
213,C020,5
213,C011,5
213,C010,5
213,C028,1
213,C019,5
213,C004,5
213,C005,5
213,C017,4
213,C013,4
214,C001,5
214,C015,2
214,C013,1
214,C002,1
214,C014,3
214,C017,4
214,C019,2
214,C025,4
215,C001,5
215,C018,2
215,C010,2
215,C015,4
215,C017,3
215,C008,5
215,C009,5
215,C011,3
215,C020,2
215,C029,2
215,C028,1
215,C030,4
216,C020,5
216,C011,4
216,C007,3
216,C024,5
216,C006,1
216,C014,1
216,C003,5
216,C001,5
217,C009,3
217,C012,5
217,C027,2
217,C021,4
217,C016,3
217,C019,5
217,C024,2
217,C010,5
217,C025,5
217,C022,5
217,C029,3
217,C011,5
217,C003,2
218,C017,5
218,C016,1
218,C005,5
218,C012,4
218,C018,3
218,C022,3
218,C020,4
218,C004,3
218,C030,4
218,C029,3
218,C025,3
218,C010,4
218,C026,4
219,C016,3
219,C015,2
219,C020,5
219,C027,3
219,C017,4
219,C022,1
219,C004,1
219,C030,3
219,C025,1
219,C009,4
219,C012,1
219,C001,5
219,C008,5
219,C013,5
220,C010,3
220,C009,2
220,C024,3
220,C005,3
220,C021,3
220,C003,5
220,C002,3
220,C014,5
221,C012,2
221,C026,4
221,C006,4
221,C010,1
221,C029,3
221,C009,4
221,C011,5
221,C007,4
221,C004,3
221,C003,2
221,C024,2
221,C027,3
221,C028,2
221,C002,2
221,C021,5
222,C018,4
222,C029,1
222,C023,4
222,C010,2
222,C003,2
222,C028,1
222,C024,4
222,C025,5
222,C006,2
222,C017,5
222,C030,5
222,C022,5
222,C026,5
222,C001,5
223,C012,5
223,C020,3
223,C019,3
223,C013,5
223,C004,4
223,C030,2
223,C024,2
223,C014,5
223,C002,4
224,C012,1
224,C028,2
224,C018,4
224,C029,2
224,C008,5
224,C017,1
224,C023,2
224,C015,4
224,C027,2
224,C011,5
224,C009,2
224,C022,2
225,C026,2
225,C010,1
225,C006,4
225,C020,5
225,C024,5
225,C023,4
225,C009,3
225,C017,5
225,C007,1
225,C030,3
225,C013,1
225,C028,2
225,C022,1
226,C027,2
226,C025,5
226,C008,3
226,C004,2
226,C030,2
226,C011,5
226,C007,5
226,C006,5
226,C019,3
226,C013,4
226,C028,3
226,C001,2
226,C018,4
227,C021,5
227,C011,5
227,C012,5
227,C019,2
227,C005,5
227,C022,4
227,C008,2
227,C018,5
227,C006,4
227,C014,5
227,C027,2
227,C017,5
227,C016,2
228,C024,2
228,C022,4
228,C007,3
228,C011,1
228,C018,5
228,C016,5
228,C027,4
228,C019,2
228,C004,3
228,C017,3
228,C001,2
229,C026,2
229,C017,2
229,C012,5
229,C013,5
229,C008,5
229,C030,2
229,C014,3
229,C005,4
229,C018,2
229,C027,4
229,C002,3
229,C025,2
229,C003,1
230,C027,2
230,C029,2
230,C001,2
230,C028,1
230,C022,5
230,C013,2
230,C008,5
230,C019,3
230,C016,5
230,C006,2
230,C007,3
230,C026,3
230,C003,1
231,C026,5
231,C027,5
231,C006,5
231,C016,2
231,C024,5
231,C009,2
231,C020,5
231,C014,2
231,C018,4
231,C030,4
231,C001,5
232,C016,4
232,C007,5
232,C028,1
232,C021,2
232,C025,4
232,C022,3
232,C011,5
232,C001,5
232,C006,5
232,C004,3
232,C018,2
232,C027,5
232,C024,4
232,C012,2
232,C013,3
233,C009,4
233,C015,5
233,C021,2
233,C020,5
233,C006,3
233,C007,4
233,C017,3
233,C001,2
233,C018,2
233,C025,3
233,C019,2
233,C029,2
233,C030,3
233,C013,5
233,C024,5
234,C005,5
234,C026,2
234,C015,2
234,C021,2
234,C004,2
234,C018,5
234,C019,4
234,C009,4
234,C013,2
234,C012,1
234,C023,5
235,C017,5
235,C030,2
235,C016,2
235,C012,5
235,C005,1
235,C001,4
235,C010,3
235,C014,3
235,C021,2
235,C019,5
235,C028,2
235,C004,2
236,C003,2
236,C004,2
236,C015,2
236,C030,3
236,C008,5
236,C009,5
236,C029,2
236,C019,5
236,C012,5
236,C021,3
236,C002,2
236,C024,5
237,C001,2
237,C029,5
237,C022,5
237,C030,5
237,C014,3
237,C012,5
237,C026,3
237,C020,5
237,C025,2
237,C021,4
237,C009,5
237,C002,5
237,C008,4
237,C004,5
238,C030,5
238,C016,4
238,C011,5
238,C019,3
238,C029,2
238,C009,3
238,C023,2
238,C012,5
238,C028,5
238,C010,5
238,C017,3
238,C006,2
239,C024,4
239,C014,5
239,C026,1
239,C004,5
239,C001,5
239,C016,3
239,C028,4
239,C023,5
239,C018,5
239,C015,3
239,C003,4
239,C009,2
239,C029,1
239,C011,1
240,C010,2
240,C007,4
240,C012,3
240,C022,2
240,C004,3
240,C005,5
240,C018,5
240,C006,3
241,C001,5
241,C007,5
241,C021,3
241,C018,1
241,C025,2
241,C017,2
241,C015,2
241,C013,1
241,C006,5
241,C019,4
242,C008,3
242,C010,3
242,C014,2
242,C007,5
242,C021,3
242,C005,5
242,C028,5
242,C030,5
242,C015,4
242,C024,4
242,C020,5
242,C016,5
242,C026,1
243,C018,3
243,C011,3
243,C021,1
243,C024,5
243,C004,2
243,C014,2
243,C013,3
243,C016,1
243,C001,1
243,C010,5
243,C022,4
244,C030,3
244,C023,5
244,C008,4
244,C027,4
244,C025,5
244,C011,3
244,C004,2
244,C022,5
244,C020,4
244,C002,4
244,C012,3
244,C018,4
244,C016,4
244,C021,4
244,C026,2
245,C030,1
245,C017,5
245,C029,1
245,C024,5
245,C013,4
245,C005,2
245,C010,2
245,C027,4
245,C025,5
246,C014,2
246,C001,5
246,C024,4
246,C026,2
246,C007,2
246,C006,3
246,C029,2
246,C005,5
246,C004,4
246,C027,3
246,C012,1
246,C028,5
247,C006,3
247,C010,3
247,C012,5
247,C030,2
247,C025,3
247,C019,4
247,C016,5
247,C003,1
247,C028,5
247,C001,5
247,C020,3
247,C024,2
247,C027,5
247,C026,5
247,C005,2
248,C017,2
248,C029,4
248,C024,3
248,C020,1
248,C013,5
248,C014,5
248,C008,1
248,C027,5
249,C019,1
249,C026,3
249,C012,4
249,C016,2
249,C017,4
249,C009,3
249,C002,1
249,C025,4
249,C022,5
249,C001,5
249,C015,5
249,C020,2
249,C029,5
250,C026,5
250,C008,3
250,C021,1
250,C024,4
250,C022,5
250,C028,2
250,C001,1
250,C020,3
250,C009,5
250,C027,4
250,C013,1
250,C005,5
251,C002,5
251,C008,5
251,C030,4
251,C010,4
251,C020,2
251,C023,2
251,C017,5
251,C027,1
251,C019,3
251,C029,5
252,C027,5
252,C024,5
252,C007,1
252,C016,2
252,C025,5
252,C013,2
252,C001,4
252,C005,4
252,C012,1
252,C004,5
252,C018,2
252,C006,1
252,C028,1
252,C003,5
253,C009,4
253,C003,3
253,C022,4
253,C001,5
253,C017,4
253,C011,2
253,C018,2
253,C026,1
253,C025,5
253,C021,3
254,C008,5
254,C013,4
254,C029,5
254,C027,1
254,C002,5
254,C010,2
254,C025,4
254,C014,5
254,C017,3
254,C028,5
254,C015,2
255,C028,3
255,C010,2
255,C025,1
255,C024,2
255,C006,2
255,C027,3
255,C018,1
255,C029,4
256,C006,2
256,C008,5
256,C017,4
256,C005,5
256,C015,2
256,C024,5
256,C007,3
256,C026,3
256,C029,5
256,C021,2
257,C026,1
257,C017,4
257,C027,1
257,C008,5
257,C029,5
257,C010,1
257,C018,4
257,C007,4
257,C013,2
258,C025,2
258,C013,3
258,C011,1
258,C028,5
258,C015,2
258,C014,5
258,C004,4
258,C019,2
258,C029,3
259,C020,1
259,C012,3
259,C007,2
259,C022,5
259,C003,2
259,C009,4
259,C010,1
259,C011,3
260,C013,1
260,C003,1
260,C001,3
260,C020,2
260,C016,3
260,C004,5
260,C019,4
260,C029,5
260,C015,5
260,C005,5
260,C030,5
261,C008,4
261,C004,4
261,C001,5
261,C015,5
261,C029,3
261,C016,5
261,C021,2
261,C011,3
261,C017,2
261,C006,4
261,C009,4
261,C002,2
261,C010,5
261,C026,3
262,C006,4
262,C024,5
262,C023,5
262,C009,3
262,C015,4
262,C007,5
262,C011,4
262,C026,3
262,C025,5
262,C018,4
263,C026,5
263,C015,3
263,C016,3
263,C021,1
263,C025,1
263,C029,2
263,C008,4
263,C014,3
264,C008,5
264,C013,4
264,C024,5
264,C020,2
264,C012,2
264,C028,3
264,C016,5
264,C021,2
264,C015,4
264,C006,5
264,C030,2
264,C011,1
264,C009,4
264,C018,3
265,C028,3
265,C023,1
265,C018,1
265,C012,2
265,C010,2
265,C025,2
265,C011,3
265,C013,4
265,C016,1
265,C004,4
266,C020,5
266,C010,1
266,C009,5
266,C019,4
266,C025,5
266,C018,3
266,C028,3
266,C001,4
266,C027,5
266,C016,5
266,C014,5
266,C007,3
266,C012,3
267,C005,5
267,C008,4
267,C009,2
267,C017,5
267,C007,5
267,C015,4
267,C003,5
267,C002,3
267,C012,4
267,C020,2
267,C026,3
267,C021,4
267,C016,5
267,C001,3
267,C029,5
268,C013,1
268,C007,4
268,C022,1
268,C012,3
268,C021,1
268,C009,5
268,C017,4
268,C029,2
268,C028,2
268,C026,2
268,C018,5
268,C023,4
268,C005,5
269,C028,5
269,C004,5
269,C029,1
269,C012,4
269,C002,5
269,C022,4
269,C013,2
269,C006,5
270,C003,3
270,C010,3
270,C027,5
270,C005,5
270,C013,3
270,C007,5
270,C020,5
270,C030,3
270,C015,3
270,C017,4
270,C012,1
270,C001,1
270,C026,3
271,C026,2
271,C030,3
271,C029,4
271,C015,1
271,C002,5
271,C019,5
271,C007,1
271,C014,2
271,C008,4
271,C022,1
271,C027,2
272,C016,1
272,C030,3
272,C027,5
272,C029,4
272,C012,1
272,C018,5
272,C010,2
272,C003,3
272,C022,3
273,C011,3
273,C003,4
273,C001,2
273,C016,5
273,C025,4
273,C020,5
273,C022,5
273,C009,4
273,C024,1
274,C005,4
274,C011,5
274,C020,5
274,C027,4
274,C003,5
274,C010,5
274,C008,3
274,C001,3
274,C012,4
274,C021,1
274,C004,2
275,C002,2
275,C011,1
275,C029,3
275,C014,5
275,C018,1
275,C030,5
275,C027,2
275,C026,5
275,C015,3
276,C001,5
276,C028,5
276,C023,1
276,C020,2
276,C025,3
276,C026,2
276,C017,5
276,C009,2
276,C003,5
276,C007,3
276,C013,3
277,C021,5
277,C017,3
277,C013,3
277,C018,5
277,C012,4
277,C009,4
277,C003,1
277,C007,3
277,C028,2
277,C001,4
277,C006,5
277,C008,4
277,C020,3
278,C013,2
278,C030,4
278,C024,4
278,C002,3
278,C029,1
278,C015,5
278,C006,4
278,C025,5
278,C007,3
278,C012,5
279,C022,2
279,C030,5
279,C026,2
279,C011,5
279,C008,4
279,C019,4
279,C006,2
279,C016,2
279,C010,2
279,C024,5
279,C020,4
279,C012,5
279,C025,3
279,C029,5
279,C014,5
280,C021,2
280,C020,1
280,C005,2
280,C018,2
280,C017,3
280,C030,5
280,C014,4
280,C024,4
280,C016,1
280,C002,4
280,C010,4
280,C022,3
280,C011,3
280,C019,3
281,C009,5
281,C019,5
281,C016,2
281,C018,5
281,C012,5
281,C010,5
281,C025,2
281,C028,4
281,C008,1
281,C024,4
281,C002,4
281,C015,5
282,C007,5
282,C006,5
282,C016,1
282,C025,2
282,C027,4
282,C022,3
282,C001,1
282,C028,5
282,C002,4
282,C004,5
282,C009,5
282,C015,5
283,C013,3
283,C015,4
283,C019,2
283,C002,5
283,C005,4
283,C011,2
283,C016,5
283,C023,5
283,C017,3
283,C004,5
283,C018,4
284,C001,3
284,C015,4
284,C018,4
284,C016,5
284,C002,5
284,C022,3
284,C009,3
284,C025,2
284,C027,5
284,C004,2
284,C005,1
284,C007,2
285,C008,5
285,C018,4
285,C004,4
285,C017,2
285,C022,4
285,C023,5
285,C015,5
285,C024,4
285,C021,3
285,C010,5
285,C007,3
286,C005,3
286,C006,4
286,C013,5
286,C007,3
286,C018,2
286,C028,4
286,C004,4
286,C012,2
287,C023,2
287,C017,4
287,C008,3
287,C018,5
287,C003,5
287,C020,5
287,C005,4
287,C009,2
287,C001,5
287,C011,5
287,C002,5
288,C013,5
288,C011,3
288,C021,3
288,C009,5
288,C006,4
288,C019,2
288,C004,3
288,C017,3
288,C010,5
288,C022,5
288,C015,4
288,C027,5
288,C016,1
288,C008,4
289,C002,2
289,C008,1
289,C005,5
289,C012,5
289,C023,3
289,C017,4
289,C024,5
289,C027,2
289,C019,2
289,C029,3
289,C003,5
290,C005,5
290,C008,5
290,C024,3
290,C007,3
290,C017,3
290,C015,4
290,C010,5
290,C004,5
291,C016,4
291,C012,3
291,C021,5
291,C025,5
291,C003,5
291,C001,3
291,C006,2
291,C019,5
291,C027,5
291,C026,4
291,C009,3
291,C023,5
291,C028,2
291,C010,1
292,C022,2
292,C008,4
292,C009,5
292,C016,5
292,C029,3
292,C005,1
292,C020,5
292,C025,5
292,C006,4
292,C023,5
292,C030,5
293,C002,3
293,C019,1
293,C003,5
293,C014,5
293,C021,2
293,C024,4
293,C016,5
293,C009,5
293,C018,4
293,C007,5
293,C001,4
293,C006,4
293,C027,5
294,C021,4
294,C012,5
294,C013,1
294,C003,5
294,C001,1
294,C016,5
294,C017,5
294,C008,5
295,C019,5
295,C023,3
295,C020,4
295,C003,5
295,C005,4
295,C007,3
295,C004,5
295,C027,2
295,C009,5
295,C001,3
295,C030,5
295,C015,5
295,C026,5
295,C010,4
296,C014,3
296,C024,3
296,C027,3
296,C004,1
296,C006,5
296,C026,4
296,C018,1
296,C002,3
296,C008,5
296,C022,4
296,C016,1
296,C029,4
296,C007,3
297,C009,1
297,C012,2
297,C006,1
297,C019,2
297,C011,3
297,C015,1
297,C017,1
297,C020,2
297,C029,5
297,C016,5
297,C027,2
297,C030,1
297,C014,5
297,C025,3
297,C002,5
298,C027,5
298,C025,4
298,C016,5
298,C008,2
298,C004,1
298,C009,5
298,C024,2
298,C012,5
298,C017,5
298,C026,5
299,C020,1
299,C012,4
299,C009,2
299,C002,2
299,C005,3
299,C011,5
299,C007,2
299,C003,4
300,C015,4
300,C011,3
300,C014,1
300,C026,3
300,C004,5
300,C012,1
300,C028,3
300,C020,4
300,C005,5
301,C005,5
301,C001,3
301,C029,1
301,C002,3
301,C014,2
301,C012,3
301,C027,3
301,C016,2
301,C024,3
301,C022,4
301,C004,1
302,C012,3
302,C019,4
302,C018,3
302,C017,3
302,C029,3
302,C021,2
302,C020,1
302,C015,4
302,C030,5
302,C014,3
302,C007,3
303,C020,3
303,C026,1
303,C017,5
303,C013,5
303,C014,3
303,C022,4
303,C002,2
303,C030,5
303,C025,4
303,C023,5
303,C015,3
303,C004,4
304,C006,4
304,C015,3
304,C005,1
304,C019,5
304,C010,4
304,C030,5
304,C004,5
304,C017,5
304,C029,5
304,C007,3
304,C013,5
304,C018,5
304,C022,1
305,C030,5
305,C007,4
305,C021,2
305,C017,4
305,C016,4
305,C022,1
305,C020,5
305,C024,3
305,C013,5
305,C012,4
305,C015,2
305,C027,3
306,C016,3
306,C017,5
306,C020,2
306,C008,2
306,C009,4
306,C024,1
306,C006,5
306,C019,5
306,C010,3
306,C022,5
306,C023,1
307,C027,5
307,C022,5
307,C021,3
307,C014,4
307,C024,4
307,C002,5
307,C013,1
307,C018,2
307,C019,1
307,C016,5
307,C029,5
307,C010,5
307,C008,5
307,C005,4
307,C007,3
308,C002,2
308,C015,3
308,C020,5
308,C010,1
308,C028,1
308,C029,5
308,C003,3
308,C007,2
309,C022,2
309,C027,2
309,C010,5
309,C017,4
309,C011,3
309,C029,2
309,C007,1
309,C009,5
309,C024,2
310,C002,5
310,C005,1
310,C017,5
310,C011,4
310,C013,5
310,C027,4
310,C026,2
310,C009,5
310,C016,5
310,C019,1
310,C024,3
310,C023,3
310,C028,5
310,C030,1
311,C020,2
311,C028,4
311,C021,4
311,C017,5
311,C001,5
311,C030,3
311,C004,4
311,C025,3
311,C015,1
311,C013,1
311,C011,5
312,C011,5
312,C001,1
312,C022,2
312,C003,5
312,C004,5
312,C030,1
312,C026,3
312,C025,3
312,C015,2
313,C028,1
313,C007,5
313,C001,5
313,C014,5
313,C012,3
313,C019,3
313,C023,5
313,C030,5
313,C018,3
313,C022,1
313,C005,5
313,C006,5
314,C001,4
314,C025,4
314,C022,4
314,C002,5
314,C010,3
314,C028,5
314,C017,5
314,C005,1
314,C018,5
315,C007,4
315,C015,1
315,C029,5
315,C014,1
315,C013,5
315,C005,3
315,C028,2
315,C020,3
315,C009,4
315,C027,1
315,C022,2
315,C008,3
315,C019,2
315,C018,4
315,C006,5
316,C016,3
316,C013,5
316,C010,3
316,C025,4
316,C003,5
316,C006,4
316,C027,1
316,C004,3
316,C014,4
316,C020,4
316,C019,4
316,C009,3
316,C030,4
317,C026,3
317,C028,2
317,C007,5
317,C024,5
317,C016,3
317,C029,2
317,C018,5
317,C012,5
317,C006,2
317,C013,4
318,C001,5
318,C017,4
318,C027,4
318,C015,5
318,C008,3
318,C012,1
318,C011,5
318,C002,3
318,C029,1
318,C030,5
318,C022,5
319,C027,1
319,C012,2
319,C009,5
319,C019,5
319,C003,3
319,C023,3
319,C016,4
319,C018,4
319,C004,4
319,C015,3
319,C030,3
319,C021,5
319,C010,5
320,C024,3
320,C025,1
320,C003,3
320,C029,2
320,C013,5
320,C004,3
320,C008,3
320,C015,5
320,C026,5
320,C011,3
320,C027,1
320,C005,5
320,C002,3
321,C021,5
321,C011,5
321,C029,2
321,C005,2
321,C003,5
321,C015,5
321,C030,5
321,C010,5
321,C014,5
321,C024,4
321,C028,4
321,C020,4
321,C026,3
321,C018,1
322,C030,5
322,C010,3
322,C009,5
322,C012,5
322,C003,3
322,C011,4
322,C007,4
322,C014,5
322,C028,5
322,C022,2
322,C006,5
322,C005,1
322,C020,5
322,C013,4
323,C020,4
323,C018,4
323,C005,5
323,C001,5
323,C002,5
323,C013,3
323,C007,4
323,C021,4
323,C009,5
323,C023,4
323,C004,5
323,C003,5
323,C019,4
323,C022,5
324,C007,4
324,C028,5
324,C011,5
324,C030,3
324,C023,2
324,C025,5
324,C015,1
324,C003,5
325,C009,3
325,C022,2
325,C018,3
325,C010,4
325,C019,4
325,C020,5
325,C006,4
325,C014,5
325,C016,3
325,C003,4
325,C029,4
325,C004,4
325,C012,4
325,C011,5
325,C002,3
326,C012,4
326,C018,5
326,C020,3
326,C006,5
326,C016,2
326,C013,5
326,C023,2
326,C002,5
327,C020,2
327,C017,1
327,C004,4
327,C019,4
327,C001,5
327,C008,2
327,C010,4
327,C015,4
327,C005,1
328,C028,2
328,C013,3
328,C004,2
328,C011,5
328,C026,4
328,C019,4
328,C018,5
328,C020,5
328,C014,3
328,C012,3
328,C027,1
328,C022,3
328,C005,2
329,C030,5
329,C020,2
329,C016,3
329,C005,4
329,C002,4
329,C004,2
329,C009,2
329,C003,4
329,C021,4
329,C022,5
330,C001,5
330,C011,4
330,C023,2
330,C020,2
330,C029,5
330,C022,1
330,C003,3
330,C005,2
330,C002,2
330,C021,2
330,C009,2
331,C009,5
331,C008,2
331,C003,4
331,C001,3
331,C010,1
331,C030,5
331,C018,3
331,C006,2
331,C005,2
332,C025,5
332,C019,4
332,C024,4
332,C007,5
332,C003,3
332,C012,1
332,C013,4
332,C017,5
332,C014,1
332,C001,2
332,C021,2
332,C002,5
332,C030,3
333,C027,5
333,C020,5
333,C014,1
333,C019,5
333,C008,1
333,C003,5
333,C025,1
333,C001,5
333,C021,1
333,C016,5
334,C007,2
334,C012,2
334,C023,3
334,C019,3
334,C024,3
334,C027,4
334,C004,3
334,C003,5
334,C018,4
334,C029,4
334,C025,2
334,C005,3
335,C007,5
335,C010,2
335,C016,4
335,C011,2
335,C014,5
335,C028,5
335,C023,3
335,C013,4
335,C006,3
335,C001,2
336,C001,2
336,C012,3
336,C008,2
336,C011,2
336,C028,5
336,C013,4
336,C027,4
336,C026,4
336,C009,1
336,C007,5
337,C019,2
337,C025,4
337,C021,3
337,C004,2
337,C011,4
337,C023,2
337,C009,5
337,C026,2
337,C016,5
338,C030,4
338,C022,3
338,C011,3
338,C008,5
338,C020,5
338,C006,1
338,C005,3
338,C013,3
338,C012,2
338,C010,5
338,C024,5
338,C028,5
338,C004,1
338,C014,5
339,C004,3
339,C027,4
339,C025,5
339,C001,5
339,C017,5
339,C005,5
339,C019,2
339,C023,1
339,C021,3
340,C021,3
340,C025,4
340,C024,3
340,C015,5
340,C027,3
340,C026,5
340,C019,2
340,C023,4
340,C029,4
340,C016,4
340,C020,1
340,C018,2
340,C028,3
340,C004,5
340,C002,4
341,C017,2
341,C022,3
341,C006,5
341,C018,1
341,C004,1
341,C008,4
341,C009,5
341,C026,4
341,C029,5
341,C005,4
341,C021,1
341,C019,1
341,C011,5
341,C015,4
342,C015,5
342,C029,5
342,C005,2
342,C011,5
342,C003,2
342,C022,4
342,C010,2
342,C021,3
342,C018,2
342,C027,5
342,C001,5
343,C017,4
343,C016,3
343,C013,2
343,C011,5
343,C024,1
343,C002,5
343,C001,4
343,C006,5
343,C014,4
343,C015,4
343,C029,3
343,C007,3
344,C013,3
344,C008,1
344,C026,4
344,C015,5
344,C028,4
344,C022,2
344,C014,1
344,C018,2
344,C025,4
344,C020,5
344,C005,4
344,C012,2
344,C019,3
345,C017,4
345,C003,1
345,C020,5
345,C001,5
345,C027,3
